year,state-name,sector-name,fuel-name,value
2001,Kansas,Total carbon dioxide emissions from all sectors,Coal,33.791862
2001,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,71.832755
2001,Kansas,Industrial carbon dioxide emissions,All Fuels,12.485647
2001,Kansas,Industrial carbon dioxide emissions,Natural Gas,5.864025
2001,Kansas,Industrial carbon dioxide emissions,Petroleum,6.258401
2001,Kansas,Industrial carbon dioxide emissions,Coal,0.363221
2001,Kansas,Electric Power carbon dioxide emissions,All Fuels,35.21883
2001,Kansas,Electric Power carbon dioxide emissions,Natural Gas,1.246288
2001,Kansas,Electric Power carbon dioxide emissions,Petroleum,0.544759
2001,Kansas,Residential carbon dioxide emissions,All Fuels,4.236234
2001,Kentucky,Total carbon dioxide emissions from all sectors,Natural Gas,11.223082
2001,Kentucky,Total carbon dioxide emissions from all sectors,Petroleum,43.414876
2001,Kentucky,Total carbon dioxide emissions from all sectors,Coal,96.413227
2001,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,151.051186
2001,Kentucky,Industrial carbon dioxide emissions,All Fuels,21.875988
2001,Kentucky,Industrial carbon dioxide emissions,Natural Gas,5.087237
2001,Kentucky,Industrial carbon dioxide emissions,Petroleum,10.858757
2001,Kentucky,Industrial carbon dioxide emissions,Coal,5.929995
2001,Kentucky,Electric Power carbon dioxide emissions,All Fuels,90.305677
2001,Kentucky,Electric Power carbon dioxide emissions,Natural Gas,0.240817
2001,Kentucky,Electric Power carbon dioxide emissions,Petroleum,0.097945
2001,Kentucky,Electric Power carbon dioxide emissions,Coal,89.966915
2001,Kentucky,Transportation carbon dioxide emissions,All Fuels,31.918627
2001,Kentucky,Transportation carbon dioxide emissions,Natural Gas,0.824302
2001,Kentucky,Transportation carbon dioxide emissions,Petroleum,31.094325
2001,Kentucky,Commercial carbon dioxide emissions,All Fuels,3.000576
2001,Kentucky,Commercial carbon dioxide emissions,Natural Gas,1.938835
2001,Kentucky,Commercial carbon dioxide emissions,Petroleum,0.60222
2001,Kentucky,Commercial carbon dioxide emissions,Coal,0.459521
2001,Kentucky,Residential carbon dioxide emissions,All Fuels,3.950317
2001,Kentucky,Residential carbon dioxide emissions,Natural Gas,3.131891
2001,Kentucky,Residential carbon dioxide emissions,Coal,0.056797
2001,Kentucky,Residential carbon dioxide emissions,Petroleum,0.761629
2001,Louisiana,Total carbon dioxide emissions from all sectors,Natural Gas,68.869323
2001,Louisiana,Residential carbon dioxide emissions,Natural Gas,2.660225
2001,Louisiana,Residential carbon dioxide emissions,All Fuels,3.100939
2001,Louisiana,Commercial carbon dioxide emissions,Petroleum,0.645382
2001,Louisiana,Commercial carbon dioxide emissions,Natural Gas,1.33568
2001,Louisiana,Commercial carbon dioxide emissions,All Fuels,1.981062
2001,Louisiana,Transportation carbon dioxide emissions,Petroleum,50.908354
2001,Louisiana,Transportation carbon dioxide emissions,Natural Gas,2.62502
2001,Louisiana,Transportation carbon dioxide emissions,All Fuels,53.533374
2001,Louisiana,Electric Power carbon dioxide emissions,Coal,22.681464
2001,Louisiana,Electric Power carbon dioxide emissions,Petroleum,3.43386
2001,Louisiana,Electric Power carbon dioxide emissions,Natural Gas,13.408758
2001,Louisiana,Electric Power carbon dioxide emissions,All Fuels,39.524082
2001,Louisiana,Industrial carbon dioxide emissions,Coal,0.186313
2001,Louisiana,Industrial carbon dioxide emissions,Petroleum,51.570635
2001,Louisiana,Industrial carbon dioxide emissions,Natural Gas,48.839639
2001,Louisiana,Industrial carbon dioxide emissions,All Fuels,100.596587
2001,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,198.736044
2001,Louisiana,Total carbon dioxide emissions from all sectors,Coal,22.867777
2001,Louisiana,Total carbon dioxide emissions from all sectors,Petroleum,106.998943
2001,Louisiana,Residential carbon dioxide emissions,Petroleum,0.440713
2001,Maine,Residential carbon dioxide emissions,Coal,0.000762
2001,Maine,Total carbon dioxide emissions from all sectors,Natural Gas,5.331129
2001,Maine,Residential carbon dioxide emissions,Natural Gas,0.059488
2001,Maine,Residential carbon dioxide emissions,All Fuels,3.912574
2001,Maine,Commercial carbon dioxide emissions,Coal,0.006385
2001,Maine,Commercial carbon dioxide emissions,Petroleum,1.43226
2001,Maine,Commercial carbon dioxide emissions,Natural Gas,0.164839
2001,Maine,Commercial carbon dioxide emissions,All Fuels,1.603484
2001,Maine,Transportation carbon dioxide emissions,Petroleum,7.576595
2001,Maine,Transportation carbon dioxide emissions,Natural Gas,0.072637
2001,Maine,Transportation carbon dioxide emissions,All Fuels,7.649233
2001,Maine,Electric Power carbon dioxide emissions,Coal,0.438079
2001,Maine,Electric Power carbon dioxide emissions,Petroleum,0.882552
2001,Maine,Electric Power carbon dioxide emissions,Natural Gas,4.386345
2001,Maine,Electric Power carbon dioxide emissions,All Fuels,5.706975
2001,Maine,Industrial carbon dioxide emissions,Coal,0.301242
2001,Maine,Industrial carbon dioxide emissions,Petroleum,2.561485
2001,Maine,Industrial carbon dioxide emissions,Natural Gas,0.647819
2001,Maine,Industrial carbon dioxide emissions,All Fuels,3.510546
2001,Maine,Total carbon dioxide emissions from all sectors,All Fuels,22.382812
2001,Maine,Total carbon dioxide emissions from all sectors,Coal,0.746468
2001,Maine,Total carbon dioxide emissions from all sectors,Petroleum,16.305215
2001,Maine,Residential carbon dioxide emissions,Petroleum,3.852324
2001,Maryland,Industrial carbon dioxide emissions,Coal,3.162243
2001,Maryland,Electric Power carbon dioxide emissions,All Fuels,30.552037
2001,Maryland,Industrial carbon dioxide emissions,Natural Gas,1.432719
2001,Maryland,Industrial carbon dioxide emissions,All Fuels,8.363102
2001,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,79.02015
2001,Maryland,Total carbon dioxide emissions from all sectors,Coal,30.343521
2001,Maryland,Total carbon dioxide emissions from all sectors,Petroleum,38.944265
2001,Maryland,Total carbon dioxide emissions from all sectors,Natural Gas,9.732363
2001,Maryland,Residential carbon dioxide emissions,Coal,0.019726
2001,Maryland,Residential carbon dioxide emissions,Petroleum,2.595348
2001,Maryland,Residential carbon dioxide emissions,Natural Gas,3.888381
2001,Maryland,Residential carbon dioxide emissions,All Fuels,6.503455
2001,Maryland,Commercial carbon dioxide emissions,Coal,0.159717
2001,Maryland,Commercial carbon dioxide emissions,Petroleum,1.407665
2001,Maryland,Commercial carbon dioxide emissions,Natural Gas,3.289414
2001,Maryland,Commercial carbon dioxide emissions,All Fuels,4.856796
2001,Maryland,Transportation carbon dioxide emissions,Petroleum,28.582413
2001,Maryland,Transportation carbon dioxide emissions,Natural Gas,0.162347
2001,Maryland,Transportation carbon dioxide emissions,All Fuels,28.74476
2001,Maryland,Electric Power carbon dioxide emissions,Coal,27.001834
2001,Maryland,Electric Power carbon dioxide emissions,Petroleum,2.5907
2001,Maryland,Electric Power carbon dioxide emissions,Natural Gas,0.959503
2001,Maryland,Industrial carbon dioxide emissions,Petroleum,3.768141
2001,Massachusetts,Residential carbon dioxide emissions,Coal,0.004288
2001,Massachusetts,Total carbon dioxide emissions from all sectors,Natural Gas,19.081108
2001,Massachusetts,Residential carbon dioxide emissions,Natural Gas,5.910351
2001,Massachusetts,Residential carbon dioxide emissions,All Fuels,16.027246
2001,Massachusetts,Commercial carbon dioxide emissions,Coal,0.034497
2001,Massachusetts,Commercial carbon dioxide emissions,Petroleum,2.313509
2001,Massachusetts,Commercial carbon dioxide emissions,Natural Gas,3.418465
2001,Massachusetts,Commercial carbon dioxide emissions,All Fuels,5.766471
2001,Massachusetts,Transportation carbon dioxide emissions,Petroleum,31.431994
2001,Massachusetts,Transportation carbon dioxide emissions,Natural Gas,0.183555
2001,Massachusetts,Transportation carbon dioxide emissions,All Fuels,31.615549
2001,Massachusetts,Electric Power carbon dioxide emissions,Coal,10.210657
2001,Massachusetts,Electric Power carbon dioxide emissions,Petroleum,6.460048
2001,Massachusetts,Electric Power carbon dioxide emissions,Natural Gas,5.293252
2001,Massachusetts,Electric Power carbon dioxide emissions,All Fuels,21.963956
2001,Massachusetts,Industrial carbon dioxide emissions,Coal,0.137407
2001,Massachusetts,Industrial carbon dioxide emissions,Petroleum,2.203446
2001,Massachusetts,Industrial carbon dioxide emissions,Natural Gas,4.275485
2001,Massachusetts,Industrial carbon dioxide emissions,All Fuels,6.616338
2001,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,81.98956
2001,Massachusetts,Total carbon dioxide emissions from all sectors,Coal,10.386849
2001,Massachusetts,Total carbon dioxide emissions from all sectors,Petroleum,52.521602
2001,Massachusetts,Residential carbon dioxide emissions,Petroleum,10.112606
2001,Michigan,Residential carbon dioxide emissions,Coal,0.002192
2001,Michigan,Total carbon dioxide emissions from all sectors,Natural Gas,48.601772
2001,Michigan,Residential carbon dioxide emissions,Natural Gas,18.787796
2001,Michigan,Residential carbon dioxide emissions,All Fuels,23.639569
2001,Michigan,Commercial carbon dioxide emissions,Coal,0.01782
2001,Michigan,Commercial carbon dioxide emissions,Petroleum,1.175063
2001,Michigan,Commercial carbon dioxide emissions,Natural Gas,9.49742
2001,Michigan,Commercial carbon dioxide emissions,All Fuels,10.690303
2001,Michigan,Transportation carbon dioxide emissions,Petroleum,55.180375
2001,Michigan,Transportation carbon dioxide emissions,Natural Gas,1.218506
2001,Michigan,Transportation carbon dioxide emissions,All Fuels,56.39888
2001,Michigan,Electric Power carbon dioxide emissions,Coal,65.80616
2001,Michigan,Electric Power carbon dioxide emissions,Petroleum,0.704703
2001,Michigan,Electric Power carbon dioxide emissions,Natural Gas,6.98284
2001,Michigan,Electric Power carbon dioxide emissions,All Fuels,73.493703
2001,Michigan,Industrial carbon dioxide emissions,Coal,9.230567
2001,Michigan,Industrial carbon dioxide emissions,Petroleum,3.993749
2001,Michigan,Industrial carbon dioxide emissions,Natural Gas,12.115211
2001,Michigan,Industrial carbon dioxide emissions,All Fuels,25.339527
2001,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,189.561983
2001,Michigan,Total carbon dioxide emissions from all sectors,Coal,75.05674
2001,Michigan,Total carbon dioxide emissions from all sectors,Petroleum,65.903471
2001,Michigan,Residential carbon dioxide emissions,Petroleum,4.849581
2001,Minnesota,Residential carbon dioxide emissions,Coal,0.000381
2001,Minnesota,Total carbon dioxide emissions from all sectors,Natural Gas,18.045012
2001,Minnesota,Residential carbon dioxide emissions,Natural Gas,6.699024
2001,Minnesota,Residential carbon dioxide emissions,All Fuels,8.952197
2001,Minnesota,Commercial carbon dioxide emissions,Coal,0.003335
2001,Minnesota,Commercial carbon dioxide emissions,Petroleum,0.801169
2001,Minnesota,Commercial carbon dioxide emissions,Natural Gas,5.033666
2001,Minnesota,Commercial carbon dioxide emissions,All Fuels,5.83817
2001,Minnesota,Transportation carbon dioxide emissions,Petroleum,33.1067
2001,Minnesota,Transportation carbon dioxide emissions,Natural Gas,1.025195
2001,Minnesota,Transportation carbon dioxide emissions,All Fuels,34.131895
2001,Minnesota,Electric Power carbon dioxide emissions,Coal,31.339452
2001,Minnesota,Electric Power carbon dioxide emissions,Petroleum,0.712899
2001,Minnesota,Electric Power carbon dioxide emissions,Natural Gas,0.575161
2001,Minnesota,Electric Power carbon dioxide emissions,All Fuels,32.627512
2001,Minnesota,Industrial carbon dioxide emissions,Coal,2.295099
2001,Minnesota,Industrial carbon dioxide emissions,Petroleum,6.353522
2001,Minnesota,Industrial carbon dioxide emissions,Natural Gas,4.711966
2001,Minnesota,Industrial carbon dioxide emissions,All Fuels,13.360587
2001,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,94.91036
2001,Minnesota,Total carbon dioxide emissions from all sectors,Coal,33.638268
2001,Minnesota,Total carbon dioxide emissions from all sectors,Petroleum,43.227081
2001,Minnesota,Residential carbon dioxide emissions,Petroleum,2.252792
2001,Mississippi,Total carbon dioxide emissions from all sectors,Petroleum,33.110694
2001,Mississippi,Total carbon dioxide emissions from all sectors,Natural Gas,17.795767
2001,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,69.796767
2001,Mississippi,Industrial carbon dioxide emissions,All Fuels,10.629812
2001,Mississippi,Industrial carbon dioxide emissions,Natural Gas,5.321699
2001,Mississippi,Industrial carbon dioxide emissions,Petroleum,4.957965
2001,Mississippi,Industrial carbon dioxide emissions,Coal,0.350148
2001,Mississippi,Electric Power carbon dioxide emissions,All Fuels,30.653119
2001,Mississippi,Electric Power carbon dioxide emissions,Natural Gas,8.150712
2001,Mississippi,Electric Power carbon dioxide emissions,Petroleum,3.96225
2001,Mississippi,Electric Power carbon dioxide emissions,Coal,18.540157
2001,Mississippi,Transportation carbon dioxide emissions,All Fuels,24.452982
2001,Mississippi,Transportation carbon dioxide emissions,Natural Gas,1.640969
2001,Mississippi,Transportation carbon dioxide emissions,Petroleum,22.812013
2001,Mississippi,Commercial carbon dioxide emissions,All Fuels,1.639539
2001,Mississippi,Commercial carbon dioxide emissions,Natural Gas,1.169568
2001,Mississippi,Commercial carbon dioxide emissions,Petroleum,0.469971
2001,Mississippi,Residential carbon dioxide emissions,All Fuels,2.421315
2001,Mississippi,Residential carbon dioxide emissions,Natural Gas,1.51282
2001,Mississippi,Residential carbon dioxide emissions,Petroleum,0.908496
2001,Mississippi,Total carbon dioxide emissions from all sectors,Coal,18.890305
2001,Missouri,Residential carbon dioxide emissions,Coal,0.051079
2001,Missouri,Residential carbon dioxide emissions,Petroleum,2.247439
2001,Missouri,Residential carbon dioxide emissions,Natural Gas,6.198939
2001,Missouri,Residential carbon dioxide emissions,All Fuels,8.497457
2001,Missouri,Commercial carbon dioxide emissions,Coal,0.413588
2001,Missouri,Commercial carbon dioxide emissions,Petroleum,1.339097
2001,Missouri,Commercial carbon dioxide emissions,Natural Gas,3.463903
2001,Missouri,Commercial carbon dioxide emissions,All Fuels,5.216587
2001,Missouri,Transportation carbon dioxide emissions,Petroleum,39.42375
2001,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.10832
2001,Missouri,Transportation carbon dioxide emissions,All Fuels,39.53207
2001,Missouri,Electric Power carbon dioxide emissions,Coal,65.581451
2001,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.701616
2001,Missouri,Electric Power carbon dioxide emissions,Natural Gas,1.911583
2001,Missouri,Electric Power carbon dioxide emissions,All Fuels,68.194649
2001,Missouri,Industrial carbon dioxide emissions,Coal,2.193152
2001,Missouri,Industrial carbon dioxide emissions,Petroleum,5.471242
2001,Missouri,Industrial carbon dioxide emissions,Natural Gas,3.439452
2001,Missouri,Industrial carbon dioxide emissions,All Fuels,11.103845
2001,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,132.544608
2001,Missouri,Total carbon dioxide emissions from all sectors,Coal,68.239269
2001,Missouri,Total carbon dioxide emissions from all sectors,Petroleum,49.183143
2001,Missouri,Total carbon dioxide emissions from all sectors,Natural Gas,15.122197
2001,Montana,Commercial carbon dioxide emissions,All Fuels,0.861241
2001,Montana,Commercial carbon dioxide emissions,Natural Gas,0.717732
2001,Montana,Commercial carbon dioxide emissions,Petroleum,0.138839
2001,Montana,Commercial carbon dioxide emissions,Coal,0.00467
2001,Montana,Residential carbon dioxide emissions,All Fuels,1.385318
